Dialogue_ID,Utterance_ID,Response
263,7,I can see why you’d feel that way.
263,8,I'm glad you enjoyed that!
264,0,Hey.
264,1,Hey.
264,2,What's wrong?
264,3,You seem a little surprised.
264,4,You seem a little frustrated.
264,5,I'm just feeling a bit down.
264,6,That sounds really frustrating.
264,7,I’m sure that’s frustrating.
264,8,I understand.
264,9,"This is a tough one, huh?"
264,10,I can tell you're really stressed about this.
264,11,That's… a lot of pressure.
264,12,"That's really sweet of you, Chandler."
264,13,"That's so sweet, Chandler."
264,14,"That's a bit of a buzzkill, isn't it?"
264,15,"That's… actually really sweet, Chandler."
264,16,It must be frustrating to feel like you're running out of ideas.
264,17,"Because it’s not from the heart, right?"
264,18,"Oh, man, that's rough."
265,0,That must feel incredibly disappointing.
265,1,I'm so disappointed for you.
265,2,"I'm so sorry, that really stinks."
265,3,"I'm so sorry, that must feel awful."
265,4,"I'm sorry, I don't think I can do that right now."
266,0,"Oh no, what is it?"
267,0,That sounds like it might be a little disappointing.
268,0,"Oh, are you feeling small right now?"
268,1,"Oh, I can understand how confusing that must be."
269,0,"Oh, that sounds lovely."
269,1,"No, no, don't be nervous; you don't have to sing."
270,0,I'm right here.
270,1,I'm so glad you're here.
270,2,"Yeah, he's right here."
270,3,Who is it?
271,0,I'm really sorry you feel that way.
271,1,I can see why you'd feel that way.
271,2,It sounds like you're feeling a little left out.
271,3,I am just being honest.
271,4,I'm just happy to hear that.
271,5,"Oh no, are you okay?"
271,6,That must have hurt!
271,7,What do you want me to do?
271,8,I'm really hurt right now.
271,9,I...I don't know what to do.
271,10,I feel so hurt right now.
272,0,I understand why you'd be so worried.
272,1,I'm just worried about your safety.
272,2,I can see why you'd be worried.
272,3,I'm just worried about you.
272,4,I'm feeling pretty shaken up right now.
272,5,"I’m sorry, I’m really not in the mood for games right now."
272,6,I love that game!
272,7,"Okay, I'll start us off."
272,8,I understand you're trying to get some rest.
273,0,"Oh, wow, that's a big step, Chandler!"
273,1,"Oh, honey, I know this is tough."
273,2,"I understand, it's a big decision."
273,3,"Oh, honey, I can hear the panic in your voice."
273,4,Ouch!
273,5,"No, just you."
273,6,I understand why you'd want to keep it a secret.
273,7,I can keep a secret.
273,8,"Oh, wow, you’re really feeling the pressure of this."
273,9,"I know this is a big deal, and you're probably feeling a lot right now."
273,10,"It’s a lot to keep to yourself, isn’t it?"
273,11,"I'm here for you, whatever you need."
273,12,"It's a big deal, huh?"
273,13,"Yeah, sure."
273,14,"Okay, let's go."
273,15,I'm glad we can hang out.
273,16,"Oh, you two, you’re so secretive!"
273,17,I'm sorry you feel that way.
273,18,"Oh, you poor thing."
274,0,"Oh, no, that's terrible!"
274,1,"I know, it's unbelievable."
274,2,"Oh, no, that's terrible!"
274,3,"I know, that's awful."
274,4,"Oh, honey, that's terrible!"
274,5,I can't believe this is happening.
274,6,"I'm so sorry, I can imagine how awful this must feel."
274,7,"I know, this is a nightmare."
274,8,I can only imagine how stressed you must be right now.
274,9,"I know, this is a nightmare."
274,10,I can only imagine how awful you must feel right now.
274,11,"No, I did not!"
274,12,"Oh, man, this is a disaster."
275,0,I understand your frustration.
275,1,I understand why you're so frustrated right now.
275,2,"Sure, what's up?"
275,3,I'm here for you.
275,4,"Oh, man, that sounds rough."
275,5,"Oh honey, what's wrong?"
275,6,I can only imagine how overwhelming that must feel right now.
275,7,You sound really stressed.
275,8,I'm so stressed right now.
275,9,I promise.
275,10,"I know, it's a lot to handle."
275,11,I'm not sure I do.
275,12,"I understand, it's tough to carry that burden."
275,13,I just... I can't right now.
275,14,"I'm just trying to talk to someone, alright?"
275,15,"I am so sorry, I can't keep this one to myself either."
275,16,"I know you're overwhelmed, but please just hear me out."
276,0,That must be so exciting!
276,2,I'm so excited!
276,3,I'm just trying to figure things out.
277,0,"That makes sense, it can be overwhelming with all the different advice out there."
277,1,That sounds like a good plan.
277,2,That must have been so disappointing.
277,3,That must have been incredibly frustrating.
277,4,That sounds really frustrating.
277,5,"I was just so angry, I didn’t care who knew."
277,6,"You felt like you were being unfairly treated, then."
278,0,"Oh, wow."
278,1,"Yeah, they're pretty awesome."
278,2,I'm glad you're feeling good about it.
278,3,I understand that would be a concern.
278,4,I'm so relieved to hear you say that.
278,5,Yay indeed!
278,6,That sounds so fun!
278,7,That must feel really good!
278,8,I'm so glad you're having fun!
279,0,"Yeah, it was pretty embarrassing."
279,1,"Oh, honey, I'm so sorry."
279,2,Please don't; I just want to forget it happened.
279,3,"Okay, if that's what you want."
279,4,"I know it's hard, but please don't do anything you'll regret."
279,5,I'm really sorry you're hurting so much right now.
279,6,"I know, it's just that it's hard to deal with these things sometimes."
279,7,That sounds really frustrating.
279,8,Because I keep hoping I'll actually go someday.
279,9,"Wow, sounds like you're really frustrated."
279,10,"Oh, boy, that sounds rough."
279,11,She sounds pretty amazing.
279,12,I just don't want to be embarrassed again.
279,13,"You're really determined to do this on your own, huh?"
279,14,"It's still really hard, isn't it?"
279,15,"It’s just that you don’t really want to go, do you?"
280,0,"I'm feeling really anxious about it, though."
280,1,I understand it feels good to move on.
280,2,It's okay to feel that way.
281,0,Hey!
281,1,I'm so glad to hear from you!
281,2,"Oh wow, that sounds really uncomfortable."
281,3,"Oh, wow, that sounds really uncomfortable."
281,4,"Oh, wow, that must have been a surprise."
281,5,"Oh, honey."
281,6,"Oh honey, that's got to be a lot to process."
281,7,"Oh, wow, you must have been so surprised!"
281,8,I can see how that would feel strange.
281,9,"Oh, wow."
281,10,"Oh, wow!"
282,0,That sounds really convenient!
282,1,"Oh, I guess you wouldn't."
282,2,"Oh wow, that's a really interesting perspective."
283,0,"Oh, that sounds frustrating."
283,1,"Whoa, hey, I didn't mean to offend you."
283,2,"You're really upset, aren't you?"
283,3,"You're really defending him, aren't you?"
283,4,I guess I’m just not as secure as I thought.
283,5,"I’m sorry, I didn’t mean to hurt your feelings."
283,6,I just don’t understand why you have to be so negative about it.
284,0,That sounds like a difficult burden to carry.
284,1,"It's a heavy burden, isn't it?"
284,2,"I'm not sure I follow, either."
285,0,"Yeah, of course, come on in."
285,1,I'm so glad you do.
285,2,"Oh Joey, what is it?"
285,3,"Oh no, what is it?"
285,4,"Oh Joey, I don’t know."
285,5,"Oh, honey, that must be so frustrating."
285,6,"Oh, I can only imagine how frustrating that must be."
285,7,"I know it's frustrating, but we'll figure this out together."
285,8,"I know it’s frustrating, but we’ll figure this out."
285,9,"You're feeling overwhelmed right now, aren't you?"
285,10,I just... I feel like I'm failing her.
285,11,I understand this must be really frustrating.
285,13,"Oh honey, no, that’s not it at all."
285,14,"I know, it's tough to see."
285,15,"It’s so hard to see her like that, isn’t it?"
285,16,"It's frustrating when you can't figure out what's wrong, isn't it?"
286,0,I can understand why you'd be concerned about that.
286,1,I'm feeling really self-conscious now.
286,2,"I'm on my way to a very important meeting, but I'll be back soon."
286,3,"Oh, that sounds like it could be really helpful."
287,0,"I understand, that sounds like a lot of pressure."
287,1,I'm a little nervous now.
287,2,I wouldn't dream of it.
287,3,"Oh, wow, that's a lot of pressure."
287,4,I get that it feels like a lot of pressure.
287,5,"Yeah, it's tough when you feel like you're just a means to an end."
287,6,It sounds like you're worried about hurting her feelings.
287,7,I get that you're feeling conflicted.
287,8,I can see why you'd feel that way.
287,9,"I know, and I'm really nervous."
287,10,I know this is tough.
287,11,I'm actually really happy for you.
287,12,I'm so nervous for tonight.
288,0,"""Thank you so much!"""
288,1,"Oh, I see."
288,2,"I'm sorry, I didn't realize."
288,3,"Oh, wow, that sounds exhausting."
288,4,"Oh, wow, that sounds exhausting."
288,5,"Oh, come on, you must be exhausted."
288,6,I understand your frustration.
288,7,"Oh, wow, that's gotta sting."
288,8,"Oh, that's a shame."
288,9,"I'm so sorry, that must be awkward."
288,10,"Oh, wow."
288,11,"Oh, I see..."
288,12,I can understand why you'd be surprised.
288,13,I can see why that's a bit of a shock.
288,14,I can't believe it.
288,15,That's…interesting.
288,16,I can see why you'd be a little hurt.
288,17,I'm really happy you think so.
288,18,That's very kind of you to say.
288,19,That's very kind of you.
288,20,That's really generous of you.
289,1,"I'm here, I'm listening."
289,2,Thank you.
289,3,I just feel like I can’t keep going anymore.
289,4,That sounds incredibly isolating and frustrating.
289,5,It sounds like you feel really unseen and unappreciated.
290,0,"It's alright, take your time."
291,0,It sounds like you're really worried about that.
291,1,"Yeah, I know it doesn't always feel that way."
292,0,That sounds isolating.
292,1,That sounds incredibly isolating and painful.
292,2,That sounds incredibly isolating and painful.
292,3,I'm so sorry you're feeling this way.
292,4,I can't imagine how alone you must feel right now.
292,5,I can hear the desperation in your voice.
293,0,That must feel incredibly frustrating.
293,1,That sounds incredibly frustrating.
293,2,I can imagine how stressed you must be right now.
293,3,"Thanks, I appreciate that."
293,4,"I understand, it's a lot to take in right now."
293,5,"Oh, honey, that sounds awful."
293,6,I’m glad you think so!
293,7,"I hear you, it's a lot to deal with."
293,8,"Oh, Joey, you always know what to say."
293,9,I think you're both pretty great.
293,10,"Oh, honey."
293,11,"I’m sorry, I didn’t mean to hurt your feelings."
293,12,"Oh, honey, that stings."
294,0,I'm just really frustrated right now.
294,1,That startled me.
295,0,I just feel so lost right now.
295,1,"Oh, wow."
295,2,"I know, right?"
295,3,"Oh, honey, I am so sorry."
295,4,"Oh, honey, I'm so sorry, I didn't mean to make you feel bad."
295,5,"I'm sorry, I didn't realize it would upset you so much."
295,6,"I’m sorry, I didn’t mean to hurt your feelings."
295,7,"Oh, Joey, I'm sorry you're feeling guilty."
295,8,"I know, I know, I’m sorry, I didn’t mean to make you feel that way."
295,9,"I'm sorry, I didn't realize it would hurt you."
295,10,"I know, it just feels like you're choosing someone else over me."
295,11,"Oh, Joey, I’m sorry, I didn’t realize she was special."
295,12,"I know, it's tough when you feel like someone isn't understanding."
295,13,"Oh, Joey, that must have been a bit disappointing."
295,14,I just want to be happy for you.
295,15,I feel terrible for making you feel that way.
295,16,"Oh, I understand why you're excited."
295,17,"You go, girl!"
295,18,"I’m sorry, I didn’t mean to upset you."
295,19,I'm so sorry you feel that way.
295,20,I just feel so… left out.
295,21,I just… I really wanted to go to that restaurant.
296,0,"Oh wow, that sounds incredibly stressful."
296,1,"Oh, that sounds stressful."
296,2,"Oh, hey Susan."
296,3,"I know, it's been a while."
296,4,"Oh, Ross."
296,5,You okay?
296,6,"Oh, right."
296,7,He's a she.
296,8,Right.
296,9,"Yes, she is."
296,10,That's a relief.
296,11,You seem a bit on edge.
296,12,You're welcome.
296,13,Are you okay?
296,14,"Oh, honey, that sounds awful."
296,15,"I know, it's a lot."
296,16,"Oh, this is just great."
296,17,"Yeah, I'm sure."
296,18,"Okay, but you're sure?"
296,19,"I know, it's a lot to take in."
296,20,"I'm... overwhelmed, to be honest."
297,0,That must be a relief to know.
297,1,You're very welcome; I'm glad I could help.
297,2,I understand this is frustrating.
297,3,"I'm so sorry, this must be difficult."
297,4,"Oh, Phoebe, I'm so glad you're here."
297,5,"Okay, I'll wait."
297,6,I understand you're feeling really urgent right now.
297,7,Yes.
297,8,"Okay, I'm coming."
297,9,I'm coming in.
298,0,I understand this is hard.
298,1,I can't.
298,2,"I know, it's frustrating when it feels like that."
298,3,It's frustrating when you feel like you're the only one who cares.
298,4,"I’m sorry, I really thought we were going to get to play longer."
298,5,I don't want to be cold either.
298,6,I can’t.
299,0,What's on your mind?
299,1,I just feel so lost right now.
